probe_id,mean_control,mean_dmd,log2FC
1555586_at,2.261654813,2.2644035895625,0.002748776562500055
227676_at,2.261654813,2.2644019028749995,0.0027470898749997197
1562920_at,2.261654813,2.2643983750624996,0.002743562062499816
217110_s_at,2.261654813,2.2643959094999997,0.0027410964999998733
1567139_at,2.2642869661666665,2.2670252608125,0.0027382946458334168
220935_s_at,8.021629351166665,8.024366505,0.002737153833335171
1557680_at,2.261654813,2.26438638125,0.0027315682500002048
232742_at,2.261654813,2.2643841179375,0.002729304937500121
208381_s_at,2.261654813,2.264373862625,0.002719049625000025
240408_at,2.268866028333333,2.2715825699375,0.002716541604166789
1556829_at,2.3612373230000006,2.3639527134375,0.0027153904374994653
1553673_at,2.261654813,2.2643690548124997,0.002714241812499907
241672_at,2.261654813,2.2643679984999996,0.0027131854999997707
210297_s_at,2.261654813,2.26436561775,0.002710804749999962
238830_at,2.2980609058333332,2.3007681453749997,0.0027072395416665174
1554536_at,2.261654813,2.26435836525,0.002703552250000296
236226_at,2.261654813,2.2643578886874995,0.002703075687499723
233092_s_at,2.261654813,2.2643557121874998,0.002700899187499939
229361_at,2.261654813,2.2643541586875,0.0026993456875001876
243165_at,2.261654813,2.2643406651875,0.0026858521875001706
202790_at,2.261654813,2.264339087375,0.002684274374999962
233409_at,2.261654813,2.26433796625,0.0026831532500000144
208144_s_at,2.2759085974999995,2.278590471,0.0026818735000002647
1562628_at,2.261654813,2.2643348848125,0.0026800718125001843
1558527_at,2.2838537624999997,2.28652529875,0.0026715362500002726
1555222_a_at,2.261654813,2.26432338175,0.002668568750000322
237956_s_at,2.2859351185,2.28860304625,0.002667927750000132
213841_at,2.261654813,2.2643215950625,0.0026667820625001504
244469_at,2.261654813,2.2643158238749996,0.002661010874999814
214123_s_at,2.473740904,2.4764000235,0.0026591195000000845
233137_at,2.261654813,2.26431100325,0.00265619025000019
217561_at,2.272128904833333,2.2747781619375,0.0026492571041667468
1568743_at,2.261654813,2.264297659625,0.0026428466250001392
231563_at,2.261654813,2.2642921331875,0.0026373201875000696
1557321_a_at,2.261654813,2.2642901951875,0.002635382187500035
220029_at,2.261654813,2.2642875695624998,0.0026327565624999494
233788_at,2.2863260346666663,2.2889537493125003,0.0026277146458340006
1560994_x_at,2.261654813,2.2642800029375,0.00262518993750005
216539_at,2.261654813,2.264278601125,0.0026237881250001927
235818_at,2.261654813,2.2642753479375,0.002620534937500363
234069_at,2.261654813,2.2642666286875,0.0026118156875001297
204385_at,2.9729070155,2.975518344250001,0.0026113287500009186
1553849_at,2.272402931833333,2.2750118480625,0.0026089162291667023
1561226_at,2.261654813,2.264262874875,0.0026080618750001783
1566046_at,2.2985692738333334,2.301172804375,0.002603530541666732
1555127_at,2.261654813,2.2642571984375,0.002602385437500132
1569099_at,2.261654813,2.2642565544999997,0.002601741499999921
1553317_s_at,2.261654813,2.2642536843124996,0.0025988713124998064
222171_s_at,5.751305337333334,5.753903528125,0.0025981907916658997
240803_at,2.2726917640000006,2.275287980250001,0.0025962162500001718
209990_s_at,2.2736781946666667,2.2762741494375,0.0025959547708334085
207834_at,2.261654813,2.264244122375,0.002589309375000237
1553329_at,2.2679277446666664,2.2705155944374997,0.0025878497708333725
232829_at,2.261654813,2.2642408331249997,0.002586020124999866
243175_at,2.261654813,2.2642382498124998,0.0025834368124999507
1561688_at,2.261654813,2.2642293046875,0.0025744916875001245
205306_x_at,2.261654813,2.2642273674999998,0.002572554499999935
243022_at,2.3061141228333333,2.3086791126875,0.002564989854166644
201130_s_at,2.261654813,2.2642197552499996,0.002564942249999813
1560279_a_at,2.261654813,2.2642193541249998,0.0025645411249999306
208165_s_at,2.261654813,2.264214563375,0.002559750375000114
1556497_a_at,2.261654813,2.2642138121874997,0.0025589991874999107
235827_at,2.261654813,2.2642076156875,0.002552802687500133
241880_x_at,2.261654813,2.2642068108125,0.002551997812500151
1566464_at,2.261654813,2.2642042729375,0.0025494599375002203
240502_at,2.267057904833333,2.2696053226874997,0.002547417854166678
236564_at,2.291598641,2.2941416235000003,0.0025429825000000683
1570593_at,2.261654813,2.2641964321874997,0.002541619187499844
1552661_at,2.261654813,2.26419501725,0.002540204250000233
1562080_at,2.261654813,2.2641868226249997,0.002532009624999887
1568742_at,2.2749395089999997,2.2774703117499997,0.0025308027499999497
1570382_at,2.261654813,2.2641832211249997,0.0025284081249998813
242777_at,2.261654813,2.264182239375,0.0025274263750003634
1570190_at,2.261654813,2.2641805087499995,0.0025256957499997235
1564372_s_at,2.261654813,2.2641799885,0.0025251755000001985
1555286_at,2.261654813,2.264170128875,0.0025153158750002014
1558470_at,2.261654813,2.2641701239375,0.002515310937500015
233737_s_at,2.261654813,2.2641681454375,0.002513332437500182
228691_at,2.770389187833333,2.772896294875,0.0025071070416666785
243782_at,2.2622001199999997,2.2647051384375,0.0025050184375001727
1560411_at,2.261654813,2.2641574746249997,0.0025026616249999023
215288_at,2.261654813,2.2641570656875,0.0025022526875000395
1565915_at,2.261654813,2.2641555509374998,0.0025007379374999417
1561731_at,2.2655497346666666,2.2680489474375,0.0024992127708332035
228795_at,2.2925775788333334,2.2950729075000003,0.0024953286666669072
222382_x_at,2.521231633333333,2.52372157525,0.002489941916667071
59705_at,2.264659431,2.267147821124999,0.002488390124999018
241183_at,2.261654813,2.264136239,0.00248142600000012
241013_at,2.261654813,2.264126941375,0.0024721283749999934
211178_s_at,3.2165714924999995,3.219042539312499,0.0024710468124995444
1569768_at,2.261654813,2.26412527875,0.002470465750000095
233504_at,2.261654813,2.264123678,0.0024688649999999868
239928_at,2.261654813,2.264121914875,0.0024671018750002105
239433_at,2.261654813,2.2641216464375,0.0024668334374999823
215637_at,2.261654813,2.2641191412499997,0.0024643282499998698
239632_at,2.261654813,2.2641060483124997,0.002451235312499911
1559532_at,2.6164036770000005,2.6188537998125003,0.0024501228124997887
1553907_a_at,2.261654813,2.2641033498125,0.002448536812500013
1562006_at,2.261654813,2.2641028360625,0.0024480230625001376
1560596_at,2.275954104833333,2.27840186425,0.0024477594166669725
236932_s_at,2.261654813,2.2641023549374997,0.002447541937499853
220424_at,2.261654813,2.2641023265624995,0.0024475135624997257
1567702_at,2.261654813,2.2640976291875,0.0024428161875000853
207539_s_at,2.261654813,2.2640964191874997,0.0024416061874998896
210476_s_at,2.261654813,2.264093433625,0.0024386206249999987
232005_at,2.261654813,2.2640932335,0.0024384205000003156
241971_at,2.2658523526666667,2.2682884563749997,0.002436103708332915
242638_at,2.261654813,2.2640850762499998,0.0024302632499999532
228198_s_at,6.656986709166667,6.659415223249999,0.002428514083332445
208188_at,2.261654813,2.2640829189375,0.0024281059375002023
240881_at,2.261654813,2.26407846925,0.0024236562499999614
243419_at,2.261654813,2.264075937375,0.0024211243750000833
219995_s_at,2.261654813,2.2640746769374998,0.002419863937499933
242318_at,2.261654813,2.2640730303749996,0.0024182173749998093
240124_at,2.261654813,2.264071997625,0.0024171846250000684
237937_x_at,2.261654813,2.2640669986875,0.0024121856875001235
1564429_at,2.261654813,2.2640643754374996,0.0024095624374997904
1556528_at,2.261654813,2.2640641902499996,0.002409377249999789
232968_at,2.2681619516666665,2.2705669774375,0.0024050257708334577
207264_at,2.261654813,2.2640567060624996,0.002401893062499827
213859_x_at,6.0834250160000005,6.085824065374998,0.002399049374997908
222776_at,2.261654813,2.2640457420624998,0.0023909290624999358
1562524_at,2.261654813,2.264043848875,0.0023890358750002783
241833_at,2.2675427946666664,2.2699306269374997,0.002387832270833279
1566251_at,2.2686630086666666,2.2710376855,0.002374676833333478
1559929_at,2.2650647265,2.267439046125,0.002374319624999899
1560347_at,2.261654813,2.2640250344374997,0.0023702214374998753
202508_s_at,2.261654813,2.264025031125,0.0023702181250002674
238192_at,2.366071005,2.368437193125,0.0023661881250003347
240132_at,2.261654813,2.2640193893749996,0.0023645763749997606
1553830_s_at,2.2617411848333333,2.2641031816874997,0.0023619968541663816
242116_x_at,2.2686558076666663,2.2710115328125,0.002355725145833709
208225_at,2.261654813,2.2640098574375,0.002355044437500009
214206_at,2.261654813,2.2640083661875,0.0023535531875000792
234677_at,2.263745592,2.2660922960625,0.002346704062500038
1570569_at,2.277325283833333,2.2796686131249997,0.002343329291666585
206741_at,2.261654813,2.2639976766875,0.0023428636875002518
208271_at,2.261654813,2.2639976009375,0.0023427879375002014
242036_x_at,2.261654813,2.2639947859375,0.00233997293749999
234775_at,2.261654813,2.263992870875,0.002338057875000299
1564386_at,2.265636441333333,2.267973797375,0.0023373560416666272
231099_at,2.312412005666667,2.3147460476875,0.0023340420208333157
207852_at,2.261654813,2.2639841226875,0.002329309687500114
225122_at,2.261654813,2.2639793411875,0.0023245281875001744
215455_at,2.276732502,2.2790568037500005,0.0023243017500003127
244493_at,2.261654813,2.2639718308125,0.002317017812500044
1561114_a_at,2.261654813,2.2639684526874997,0.002313639687499869
204002_s_at,2.261654813,2.2639679009374998,0.002313087937499958
1563983_at,2.261654813,2.2639671025,0.0023122895000002863
232243_at,2.261654813,2.2639606458125,0.002305832812500075
1559057_at,2.549318657,2.5516189083750005,0.0023002513750003395
239095_at,2.261654813,2.2639526271875,0.00229781418750008
1562879_at,2.261654813,2.2639481256875,0.0022933126875002152
1553458_at,2.2673034281666666,2.2695954029374996,0.002291974770832983
223840_s_at,2.2631456751666668,2.2654338545625,0.0022881793958333674
1561534_at,2.261654813,2.2639429071875,0.0022880941875000893
206406_at,2.2672064625,2.2694875656874998,0.0022811031874998555
232942_at,2.261654813,2.26393356475,0.00227875175000003
234917_at,2.261654813,2.263932674,0.0022778610000000477
1553211_at,2.261654813,2.2639291723125,0.002274359312500085
231650_s_at,2.261654813,2.26392820275,0.002273389750000021
1570111_at,2.2651899171666665,2.267462491875,0.002272574708333419
1565734_at,2.261654813,2.2639273731249996,0.0022725601249997673
1552808_at,2.282221905166667,2.2844934116249997,0.0022715064583329614
220814_at,2.261654813,2.2639249229374996,0.0022701099374997646
241184_x_at,2.261654813,2.2639246948125,0.0022698818124999853
209950_s_at,2.261654813,2.2639204178749996,0.002265604874999827
216517_at,2.2782555374999998,2.2805198453749997,0.0022643078749999823
1564790_at,2.261654813,2.2639190335625,0.0022642205625000855
1552379_at,2.261654813,2.26391610275,0.0022612897500002838
207429_at,2.261654813,2.2639126280624997,0.0022578150624998905
206044_s_at,2.9154927274999998,2.9177494978749996,0.002256770374999828
236928_at,2.261654813,2.2639014603125,0.0022466473125000164
1561207_at,2.266693015,2.2689346294375006,0.002241614437500594
240533_at,2.261654813,2.263889199125,0.002234386125000043
207944_at,2.261654813,2.2638883893124997,0.002233576312499874
217577_at,2.261654813,2.2638867477499995,0.00223193474999972
215520_at,2.261654813,2.2638854676875,0.0022306546875001665
1556659_at,2.3456443835000003,2.3478744715625,0.002230088062499913
1567240_x_at,2.261654813,2.2638812110625,0.0022263980625001345
234208_at,2.261654813,2.263876929125,0.0022221161250000065
223768_at,2.281311815,2.2835255002499997,0.002213685249999653
1560683_at,2.261654813,2.2638650781874996,0.0022102651874997825
235961_at,2.261654813,2.263864109625,0.0022092966250002455
231445_at,2.261654813,2.263863677875,0.0022088648750000495
241589_at,2.261654813,2.2638628061249997,0.002207993124999863
216258_s_at,2.261654813,2.2638573160625,0.0022025030625001385
242387_at,2.2802739256666666,2.2824705585625,0.0021966328958331616
1560615_a_at,2.261654813,2.2638504,0.00219558700000011
1557314_at,2.261654813,2.2638474476874997,0.0021926346874998615
232779_at,2.261654813,2.26384473125,0.0021899182500000336
1563620_at,2.261654813,2.2638416947499995,0.002186881749999703
224056_at,2.261654813,2.2638349554375,0.0021801424375000877
205544_s_at,2.261654813,2.2638342435624996,0.0021794305624998067
234007_at,2.261654813,2.2638328471249998,0.00217803412499995
221668_s_at,2.261654813,2.263832532,0.002177719000000078
211826_s_at,2.261654813,2.263830911375,0.0021760983750001017
1562544_at,2.261654813,2.2638258343124997,0.00217102131249991
1560748_at,2.261654813,2.2638239371249997,0.0021691241249999216
210708_x_at,2.261654813,2.2638226526875,0.002167839687500006
244772_at,2.3796410725,2.38180667675,0.0021656042500000083
233283_at,2.261654813,2.2638147204999997,0.0021599074999998358
235140_at,2.261654813,2.26381280575,0.0021579927500003926
1564051_at,2.261654813,2.2638127775625,0.0021579645625000587
239219_at,2.2652671365,2.2674230288125,0.0021558923125000184
217411_s_at,2.261654813,2.263809703625,0.002154890624999961
1562447_a_at,2.261654813,2.2638087814374996,0.0021539684374998203
217063_x_at,2.261654813,2.2638008813125,0.0021460683125003044
206502_s_at,2.261654813,2.2637979990624997,0.0021431860624998578
243721_at,2.261654813,2.2637974126875,0.0021425996875001907
217335_at,2.261654813,2.263797059375,0.0021422463750000453
242155_x_at,2.261654813,2.2637965263125,0.0021417133125001264
1562406_at,2.261654813,2.263792113625,0.0021373006250002824
232200_at,2.261654813,2.2637919305625,0.0021371175625000127
215962_at,2.261654813,2.2637911995624997,0.0021363865624999256
234227_at,2.263720729833333,2.2658535072499997,0.0021327774166666202
243080_at,2.261654813,2.2637855431875,0.002130730187499985
1557898_at,2.261654813,2.263783894125,0.0021290811250000985
206755_at,2.261654813,2.2637835421875,0.002128729187500067
240359_at,2.261654813,2.2637835421875,0.002128729187500067
1552800_at,2.282958624666667,2.2850871470625003,0.0021285223958331656
227939_s_at,2.261654813,2.263779826375,0.002125013375000151
242698_at,2.261654813,2.2637787466875,0.002123933687500301
239883_s_at,2.261654813,2.2637781601249998,0.0021233471249999525
242982_x_at,2.267958939,2.270081154,0.002122214999999983
243928_s_at,2.261654813,2.2637769042499998,0.002122091249999958
238248_at,2.301517936833333,2.3036383223124997,0.0021203854791664867
1567657_at,2.261654813,2.2637684530624997,0.002113640062499922
234893_s_at,2.261654813,2.2637664534999997,0.0021116404999999006
209847_at,2.276613288333333,2.2787247671249995,0.00211147879166651
1570331_at,2.261654813,2.2637650369375,0.0021102239375001552
243764_at,2.261654813,2.2637623887499996,0.002107575749999757
241431_at,2.261654813,2.263760778875,0.0021059658750002264
241888_at,2.261654813,2.263755969125,0.00210115612500017
216809_at,2.261654813,2.2637525631875,0.002097750187500136
1554292_a_at,4.956868316666667,4.95896465375,0.0020963370833326778
1555478_at,2.261654813,2.263746488,0.0020916749999999595
1554765_a_at,2.261654813,2.2637463991249995,0.0020915861249997114
207748_at,2.3565528419999997,2.3586439251874993,0.0020910831874996205
242220_at,2.261654813,2.263745711,0.002090898000000063
220322_at,2.261654813,2.2637453729375,0.0020905599375002915
1562598_at,2.261654813,2.263742700375,0.002087887375000097
216577_at,2.261654813,2.2637411526875,0.0020863396875001605
1555100_at,2.2930924495,2.2951738300000004,0.002081380500000396
1556805_at,2.261654813,2.263734355,0.0020795420000001563
207219_at,2.261654813,2.2637336451874996,0.002078832187499824
1560482_at,2.261654813,2.2637327581249997,0.002077945124999925
220295_x_at,2.261654813,2.2637318389999996,0.0020770259999998153
240013_at,2.261654813,2.2637306975624996,0.0020758845624997413
1563536_at,2.261654813,2.2637266038125,0.002071790812500307
237777_at,2.2644252046666664,2.2664953414999998,0.002070136833333347
242873_at,2.274899776,2.276968737562499,0.0020689615624993607
237045_at,2.425415886,2.4274799744375004,0.0020640884375002777
1553491_at,2.261654813,2.2637117027499998,0.0020568897499999572
217031_at,2.261654813,2.2637110460625,0.0020562330625000236
212949_at,2.261654813,2.2637039881875,0.0020491751875000297
1555120_at,2.261654813,2.263703609875,0.0020487968750000363
234901_at,2.261654813,2.2637013647499997,0.002046551749999903
240777_at,2.261654813,2.2636975974374995,0.002042784437499723
243081_at,2.2673430668333334,2.2693825992499996,0.002039532416666212
239553_at,2.261654813,2.2636941859374997,0.002039372937499895
221389_at,2.261654813,2.2636936005624997,0.0020387875624998664
1560717_at,2.261654813,2.26369278,0.0020379670000001404
1570146_at,2.261654813,2.2636914984375,0.0020366854375000187
224290_at,2.261654813,2.2636881694374997,0.0020333564374999114
230346_x_at,2.261654813,2.263686108625,0.0020312956250001513
214217_at,2.261654813,2.2636800068749996,0.0020251938749997755
1552801_at,2.261654813,2.2636749190625,0.0020201060625000267
220552_at,2.261654813,2.2636748295625,0.002020016562500171
216261_at,2.277524686333333,2.2795391248124997,0.0020144384791667136
1559546_s_at,2.2752950486666665,2.277307331,0.0020122823333332818
1552973_at,2.269587813,2.271599326625,0.002011513625000294
1562942_at,2.261654813,2.2636652094375,0.002010396437500006
1561383_at,2.261654813,2.2636596208124997,0.002004807812499898
1561627_at,2.261654813,2.26365778875,0.002002975749999969
214522_x_at,2.326991838,2.3289936938125,0.0020018558124998975
206177_s_at,2.261654813,2.2636547923125,0.0019999793125000664
238980_x_at,2.276246688,2.2782452694375004,0.001998581437500313
1558451_at,2.261654813,2.2636507396875,0.001995926687500038
204515_at,2.261654813,2.2636500700624995,0.0019952570624997
220833_at,2.261654813,2.2636474004999996,0.001992587499999754
216144_at,2.6626271845000002,2.6646101475624997,0.0019829630624994543
1553794_at,2.2665982171666665,2.26858048325,0.001982266083333517
209603_at,2.261654813,2.263636559875,0.001981746875000301
1563840_at,2.261654813,2.2636340090625,0.001979196062499966
238387_s_at,2.261654813,2.2636332154375,0.0019784024375000264
231206_at,2.261654813,2.26363047,0.0019756570000000195
217169_at,2.317305596,2.3192799404374993,0.0019743444374991093
1556734_at,2.298574245833333,2.3005459549999996,0.0019717091666664466
230545_at,2.2995340913333333,2.3015036797499993,0.001969588416665946
240295_at,2.261654813,2.2636216922499997,0.001966879249999831
240342_at,2.261654813,2.263619838,0.0019650250000000646
1553388_at,2.261654813,2.263616367125,0.001961554125000209
1557821_at,2.261654813,2.2636124938749997,0.001957680874999923
207674_at,2.261654813,2.2636101524999996,0.0019553394999998197
244336_at,2.261654813,2.2636025731875,0.0019477601874999806
1569987_at,2.261654813,2.26360094425,0.0019461312499999828
241557_x_at,2.261654813,2.26359633375,0.001941520749999981
216803_at,2.281683483333333,2.2836238133124995,0.0019403299791664885
206842_at,2.3119078920000002,2.313845389625,0.0019374976249997289
216576_x_at,2.261654813,2.26359196225,0.001937149250000214
209591_s_at,2.274340813,2.2762778573749998,0.0019370443749999744
238632_at,2.261654813,2.2635843215624996,0.0019295085624997377
241328_at,2.261654813,2.2635836525624997,0.0019288395624998955
210697_at,2.261654813,2.263583638375,0.001928825375000276
1561078_at,2.261654813,2.2635794333125,0.0019246203125002914
211359_s_at,2.261654813,2.2635761339375,0.0019213209374999707
208068_x_at,2.261654813,2.2635719763124995,0.0019171633124996923
216286_at,2.287936814,2.2898526134999995,0.0019157994999994266
221448_s_at,2.261654813,2.2635670041875,0.0019121911874999675
208358_s_at,2.261654813,2.2635669558125,0.0019121428124999618
215688_at,2.261654813,2.2635597763125,0.0019049633125001186
200981_x_at,14.056799818333333,14.058704487499998,0.001904669166664874
1569955_at,2.261654813,2.2635560919375,0.0019012789375003614
234499_at,2.261654813,2.2635534818124996,0.001898668812499782
1569192_at,2.261654813,2.2635528526875,0.0018980396875001304
1553746_a_at,2.261654813,2.263550050125,0.001895237125000282
216388_s_at,2.296196391,2.2980886316874996,0.0018922406874994913
1563039_at,2.261654813,2.26354590275,0.0018910897499999635
1563010_at,2.261654813,2.2635445599375,0.001889746937500103
1556817_a_at,2.261654813,2.26354409025,0.0018892772500000987
1557534_at,2.261654813,2.2635401279375,0.0018853149375002154
221371_at,2.261654813,2.2635374224375,0.0018826094375001823
204492_at,2.280547385333333,2.2824285685625,0.0018811832291669717
1553734_at,2.261654813,2.263533865875,0.00187905287500012
237580_at,2.265913308333333,2.2677921561875,0.0018788478541669207
240522_at,2.261654813,2.2635336195,0.001878806500000163
214539_at,2.261654813,2.2635307769999997,0.0018759639999998967
237488_at,2.261654813,2.263530107,0.0018752939999999718
211518_s_at,4.7725260018333335,4.7744008010000005,0.001874799166666996
241625_at,2.261654813,2.2635245829375,0.0018697699375000987
205385_at,2.261654813,2.2635220235625,0.0018672105625001656
1553965_x_at,2.262166623833333,2.264031063625,0.0018644397916669497
1570622_at,2.261654813,2.26351804825,0.0018632352500000948
243038_at,2.3233553848333335,2.32521694525,0.001861560416666297
201062_at,2.261654813,2.263516372875,0.0018615598750000295
1561156_at,2.2663436415,2.2682044711875,0.0018608296875002317
241455_at,2.261654813,2.2635133549999997,0.0018585419999999075
1561726_s_at,2.261654813,2.2635100580625,0.0018552450625000105
213322_at,7.218155803666668,7.2200107005625,0.00185489689583207
1570410_at,2.2704160981666663,2.2722699788124996,0.0018538806458332502
236765_at,2.261654813,2.2635047600625,0.001849947062499968
216085_at,2.261654813,2.263504086625,0.0018492736249999808
210083_at,2.261654813,2.263503619875,0.0018488068749999975
221438_s_at,2.261744254,2.2635919600625,0.0018477060625001762
243605_at,2.261654813,2.2635022539375,0.0018474409375
227137_at,2.261654813,2.2635010641249997,0.0018462511249999203
216798_at,2.261654813,2.2635005481249997,0.0018457351249998588
1564050_at,2.261654813,2.2634997646249997,0.0018449516249998688
1553918_at,2.261654813,2.2634964440625,0.0018416310625002374
207034_s_at,2.865560081,2.867400574625,0.0018404936250000503
242798_at,2.261654813,2.2634945440625,0.0018397310625002383
211910_at,2.261654813,2.2634936721875,0.0018388591875000415
223864_at,2.261654813,2.26349347675,0.0018386637500000802
238698_at,2.261654813,2.263490256875,0.00183544387500012
210755_at,2.261654813,2.2634880434999998,0.0018332304999999494
207251_at,2.261654813,2.2634854961874997,0.001830683187499904
215840_at,2.261654813,2.2634838998749998,0.0018290868749999412
1569182_at,2.261654813,2.2634827513124995,0.0018279383124997217
234627_at,2.261654813,2.2634800401875,0.0018252271875001114
237422_at,2.261654813,2.2634791484999996,0.0018243354999998296
226980_at,2.261654813,2.2634781062499996,0.0018232932499997467
213676_at,2.261654813,2.2634766601874996,0.001821847187499781
1566760_at,2.261654813,2.2634763425625,0.001821529562500146
215941_at,2.2646405465,2.2664617116874997,0.0018211651874997514
219667_s_at,2.2696234873333334,2.2714445805,0.0018210931666664543
1559140_at,2.261654813,2.2634749904375,0.0018201774375001811
1569995_at,2.261654813,2.2634690125,0.0018141995000000577
241234_at,2.261654813,2.2634668515625,0.0018120385625000068
238692_at,2.261654813,2.263465945375,0.0018111323750003017
214245_at,2.261654813,2.26346570725,0.001810894250000139
217321_x_at,2.261654813,2.2634650693125,0.0018102563124999804
237885_at,2.261654813,2.2634604014999997,0.0018055884999998995
228289_at,3.908378292,3.9101830606875003,0.0018047686875002356
1561693_at,2.324117082,2.325915263625,0.001798181624999895
234599_at,2.272068576833333,2.2738664929375,0.0017979161041670189
1569454_a_at,2.267796537166667,2.2695832368124997,0.0017866996458328899
1557436_at,2.261654813,2.263440226875,0.0017854138749999748
1561617_at,2.261654813,2.2634386211249997,0.0017838081249998972
221101_at,2.261654813,2.263436339375,0.0017815263750002863
240820_at,2.261654813,2.2634328271874997,0.001778014187499899
213597_s_at,2.261654813,2.2634318185,0.0017770055000001506
1554805_at,2.261654813,2.263426670375,0.0017718573750000743
206867_at,2.261654813,2.2634210432499997,0.0017662302499998894
1563587_at,2.261654813,2.263420139875,0.001765326875000195
220384_at,2.261654813,2.2634182075625,0.0017633945624999647
234397_at,2.261654813,2.2634176191875,0.0017628061875001322
228599_at,2.261654813,2.263414945625,0.001760132625000299
1558803_at,2.261654813,2.2634142366875,0.001759423687500039
230173_at,2.261654813,2.2634131236874997,0.0017583106874998755
220772_at,2.261654813,2.26341019825,0.0017553852500000744
232191_at,2.267444668,2.26919351675,0.0017488487500001426
230662_at,2.261654813,2.2634031894374997,0.0017483764374999211
1561989_at,2.351791640166667,2.3535373362499996,0.0017456960833324153
241550_at,2.261654813,2.26339955525,0.0017447422500000975
1570171_at,2.261654813,2.2633980869999997,0.0017432739999998503
1566323_at,2.261654813,2.2633972368124997,0.0017424238124998936
228635_at,2.261654813,2.263394307,0.0017394940000001746
1556510_at,2.261654813,2.2633941220625,0.001739309062500194
220376_at,2.261654813,2.2633906622499995,0.0017358492499996991
1567179_at,2.261654813,2.263390079,0.0017352660000002906
216480_x_at,2.268391904333333,2.2701267300624997,0.0017348257291667224
220614_s_at,2.261654813,2.2633826727499997,0.0017278597499998938
225437_s_at,2.5326071095000002,2.534334297875,0.0017271883749998551
1556029_s_at,2.261654813,2.2633800858125,0.0017252728125001227
205977_s_at,2.280790093333333,2.28251223275,0.001722139416666657
242977_at,2.261654813,2.2633719254374998,0.0017171124374999458
1568923_at,2.2768228025,2.2785367665,0.0017139639999999012
1565748_at,2.261654813,2.263368339125,0.0017135261250000866
1552578_a_at,2.261654813,2.2633671030625,0.001712290062500177
1559017_at,2.261654813,2.2633620682499997,0.0017072552499999283
232260_at,2.261654813,2.2633612834375,0.0017064704375000517
234640_x_at,2.261654813,2.2633609666875,0.001706153687500045
1553053_at,2.261654813,2.2633609118124998,0.0017060988124999454
1552449_a_at,2.261654813,2.2633588789375,0.0017040659375000544
1553675_at,2.2722470045,2.2739495310624998,0.0017025265624996955
1569290_s_at,2.261654813,2.2633518274375,0.001697014437500144
1556592_at,2.261654813,2.2633511492499996,0.0016963362499997636
236628_at,2.261654813,2.2633507611874997,0.0016959481874998517
228288_at,2.261654813,2.26335011125,0.0016952982500000324
205769_at,2.261654813,2.2633500544375,0.0016952414374999947
AFFX-r2-Bs-thr-5_s_at,2.261654813,2.2633422855625,0.0016874725625002363
244136_at,2.2785741085000004,2.2802589010624996,0.0016847925624992044
222938_x_at,2.6688185648333334,2.670499913625,0.0016813487916667036
243625_at,2.286825759833333,2.2885034672499995,0.0016777074166665074
1562950_at,2.261654813,2.2633318719999997,0.0016770589999999252
233961_at,2.2923324631666664,2.2940059345625,0.0016734713958337366
217441_at,2.261654813,2.263328105125,0.0016732921250000032
237314_at,2.261654813,2.2633279923124996,0.001673179312499773
206196_s_at,2.267318636166667,2.26899071925,0.00167208308333322
237952_at,2.261654813,2.2633264314375,0.0016716184375002996
206094_x_at,2.261654813,2.2633263171249998,0.0016715041249999452
1553880_at,2.261654813,2.2633242272499996,0.0016694142499997788
219497_s_at,2.261654813,2.263321267625,0.0016664546250000356
1568723_at,2.261654813,2.2633192436875,0.001664430687500218
221160_s_at,2.261654813,2.2633185855,0.0016637725000001602
208571_at,2.2658464376666667,2.2675091196875,0.001662682020833195
219745_at,2.261766946,2.2634291638750006,0.00166221787500076
240537_s_at,2.261654813,2.2633140518125,0.0016592388125000745
244082_at,2.261654813,2.26331372575,0.0016589127499999634
1560385_x_at,2.261654813,2.2633117982499997,0.0016569852499999094
1560378_at,2.261654813,2.2633103603749998,0.001655547374999955
211532_x_at,2.261654813,2.263309044,0.0016542310000002836
208053_at,2.261654813,2.2633063384375,0.0016515254375000232
1555867_at,2.261654813,2.2633034309375,0.001648617937500152
207867_at,2.261654813,2.2632984488749996,0.001643635874999827
1560412_at,2.357459253,2.3591016576250006,0.0016424046250005375
1561883_at,2.261654813,2.2632965163749996,0.0016417033749998033
242568_s_at,2.261654813,2.2632956104375,0.0016407974375001189
244510_at,2.261654813,2.2632941161874998,0.0016393031874999409
1560520_at,2.261654813,2.2632917644375,0.0016369514375003114
208317_at,2.261654813,2.2632904779999996,0.0016356649999997863
221850_x_at,7.497131821166666,7.498766846125,0.0016350249583343412
215161_at,2.261654813,2.2632872846875,0.0016324716875000256
1568191_at,2.261654813,2.2632842238124997,0.0016294108124998985
243068_at,2.4860977306666663,2.4877244177500004,0.001626687083334133
231208_at,2.261654813,2.2632806141875,0.0016258011875001088
211655_at,2.261654813,2.2632788596249998,0.0016240466249999308
1556308_at,2.270529394,2.2721527519375,0.001623357937500014
235108_at,2.289669029,2.2912882930625003,0.0016192640625001253
231742_at,2.261654813,2.2632723699999997,0.0016175569999998807
237762_at,2.2687655341666666,2.2703798788125,0.00161434464583321
234167_at,2.261654813,2.2632690589999997,0.0016142459999999303
225536_at,2.3652860991666667,2.366898302374999,0.0016122032083325522
233494_at,2.261654813,2.2632666496874996,0.001611836687499757
