probe_id,gene_symbol,entrez_id
232158_x_at,LOC101927157 /// NIPAL1,152519.0
232159_at,,
232160_s_at,TNIP2,79155.0
232161_x_at,PTPN4,5775.0
232162_at,ZNF696,79943.0
232163_at,WDR19,57728.0
232164_s_at,EPPK1,83481.0
232165_at,EPPK1,83481.0
232166_at,KIAA1377,57562.0
232167_at,SLC2A11,66035.0
232168_x_at,MACF1,23499.0
232169_x_at,MIR4691 /// MIR7113 /// NDUFS8,4728.0
232170_at,S100A7A,338324.0
232171_x_at,KLHDC4,54758.0
232172_at,CD99P1,401577.0
232173_at,CLEC2L,154790.0
232174_at,AK025288,
232175_at,ARF1,375.0
232176_at,SLITRK6,84189.0
232177_at,,
232178_at,ZNF503,84858.0
232179_at,,
232180_at,UGP2,7360.0
232181_at,PPARGC1B,133522.0
232182_at,LOC286272,286272.0
232183_at,SERAC1,84947.0
232184_at,ALS2,57679.0
232185_at,MROH8,140699.0
232186_at,FITM2,128486.0
232187_at,PALMD,54873.0
232188_at,AKAP13,11214.0
232189_at,RP11-108P20.1,
232190_x_at,LOC100133445 /// LOC115110,115110.0
232191_at,ERVH48-1,90625.0
232192_at,LOC153811 /// RNF130,55819.0
232193_at,GSTT1,2952.0
232194_at,METTL4,64863.0
232195_at,GPR158,57512.0
232196_at,LCA5L,150082.0
232197_x_at,ARSB,411.0
232198_at,,
232199_at,LL0XNC01-7P3.1,
232200_at,HSPA9,3313.0
232201_at,NKD2,85409.0
232202_at,FAM83B,222584.0
232203_at,NKD1,85407.0
232204_at,EBF1,1879.0
232205_at,,
232206_at,ULK4,54986.0
232207_at,GUSBP4 /// LOC100653061,375513.0
232208_at,ISLR2,57611.0
232209_x_at,HM13,81502.0
232210_at,,
232211_at,PPP1R3F,89801.0
232212_at,PLEKHA8,84725.0
232213_at,PELI1,57162.0
232214_x_at,ZNF554,115196.0
232215_x_at,PRR11,55771.0
232216_at,YME1L1,10730.0
232217_at,FAM26E,254228.0
232218_at,RP11-339B21.15,
232219_x_at,USP21,27005.0
232220_at,S100A7A,338324.0
232221_x_at,RSBN1L,222194.0
232222_at,C18orf49 /// ZCCHC2,54877.0
232223_at,,
232224_at,MASP1,5648.0
232225_at,,
232226_at,LRRC4C,57689.0
232227_at,LOC101928612,101928612.0
232228_at,ZNF530,348327.0
232229_at,SETX,23064.0
232230_at,LINC00263,90271.0
232231_at,RUNX2,860.0
232232_s_at,SLC22A16,85413.0
232233_at,SLC22A16,85413.0
232234_at,SLA2,84174.0
232235_at,DSEL,92126.0
232236_at,,
232237_at,MDGA1,266727.0
232238_at,ASPM,259266.0
232239_at,LINC00865,643529.0
232240_at,DNHD1,144132.0
232241_at,LINC00894,100272228.0
232242_at,PTPRG-AS1,100506994.0
232243_at,MCPH1,79648.0
232244_at,KIAA1161,57462.0
232245_at,SLC25A34,284723.0
232246_at,TTC28-AS1,284900.0
232247_at,ZNF502,91392.0
232248_at,LOC100652768,100652768.0
232249_at,FMNL3,91010.0
232250_at,KIAA1257,57501.0
232251_at,NUDT16P1,152195.0
232252_at,DUSP27,92235.0
232253_at,C5orf56,441108.0
232254_at,,
232255_at,LINC00997,401321.0
232256_s_at,LINC00997,401321.0
232257_s_at,,
232258_at,TCTE3,6991.0
232259_s_at,ZBTB11-AS1,100009676.0
232260_at,ZBTB11-AS1,100009676.0
232261_at,,
232262_at,PIGL,9487.0
232263_at,SLC6A15,55117.0
232264_at,,
232265_at,ATXN7L1,222255.0
232266_x_at,CDK13,8621.0
232267_at,GPR133,283383.0
232268_at,,
232269_x_at,METRN,79006.0
232270_at,C9orf3,84909.0
232271_at,HNF4G,3174.0
232272_at,ZNF624,57547.0
232273_at,,
232274_at,CCNL2,81669.0
232275_s_at,HS6ST3,266722.0
232276_at,HS6ST3,266722.0
232277_at,SLC28A3,64078.0
232278_s_at,DEPDC1,55635.0
232279_at,JADE2,23338.0
232280_at,SLC25A29,123096.0
232281_at,LINC00662,148189.0
232282_at,WNK3,65267.0
232283_at,LYSMD1,388695.0
232284_at,PSMD6-AS2,100507062.0
232285_at,,
232286_at,,
232287_at,ERCC6 /// ERCC6-PGBD3 /// PGBD3,2074.0
232288_at,LOC102724985 /// PDXDC1 /// PDXDC2P,23042.0
232289_at,KCNJ12 /// KCNJ18 /// LOC100996843,3768.0
232290_at,,
232291_at,MIR17 /// MIR17HG /// MIR18A /// MIR19A /// MIR19B1 /// MIR20A /// MIR92A1,406952.0
232292_at,,
232293_at,LCORL,254251.0
232294_at,TMEM254-AS1,219347.0
232295_at,GFM1,85476.0
232296_s_at,GFM1,85476.0
232297_at,KLHL5,51088.0
232298_at,MBNL1-AS1,401093.0
232299_at,C2orf82,389084.0
232300_at,ADIRF-AS1,100133190.0
232301_at,UBE3B,89910.0
232302_at,PDLIM2,64236.0
232303_at,ZNF608,57507.0
232304_at,AK026714 /// PELI1,57162.0
232305_at,HMGCLL1,54511.0
232306_at,CDH26,60437.0
232307_at,,
232308_at,TTC21A,199223.0
232309_at,LOC202181,202181.0
232310_at,,
232311_at,B2M,567.0
232312_at,PPP6R3,55291.0
232313_at,TMEM132C,92293.0
232314_at,MTFR1,9650.0
232315_at,ZNF880,400713.0
232316_at,SAMD15,161394.0
232317_at,PLXNA4,91584.0
232318_s_at,LINC00284,121838.0
232319_at,,
232320_at,KIAA1614-AS1,103344928.0
232321_at,MUC17,140453.0
232322_x_at,STARD10,10809.0
232323_s_at,TTC17,55761.0
232324_x_at,,
232325_at,,
232326_at,BAALCOS,157556.0
232327_at,THSD7B,80731.0
232328_at,ZNF552,79818.0
232329_at,RANBP10,57610.0
232330_at,COA1,55744.0
232331_at,,
232332_at,KIAA1210,57481.0
232333_at,,
232334_at,NXPH2,11249.0
232335_at,AK091028 /// GMDS-AS1,100508120.0
232336_at,ZSWIM5,57643.0
232337_at,B3GNT7,93010.0
232338_at,ZNF431,170959.0
232339_at,DCAF8,50717.0
232340_at,MIATNB,102724827.0
232341_x_at,HABP4,22927.0
232342_at,MTMR14,64419.0
232343_at,DCTN5,84516.0
232344_at,,
232345_at,C18orf8,29919.0
232346_at,LOC388692,388692.0
232347_x_at,,
232348_at,C18orf8,29919.0
232349_x_at,DCAF6,55827.0
232350_x_at,GPR161,23432.0
232351_at,,
232352_at,ISL2,64843.0
232353_s_at,STYXL1,51657.0
232354_at,,
232355_at,SNORD114-3,767579.0
232356_at,,
232357_at,TTLL9,164395.0
232358_at,KIAA1328,57536.0
232359_at,RDH11,51109.0
232360_at,EHF,26298.0
232361_s_at,EHF,26298.0
232362_at,CCDC18,343099.0
232363_at,,
232364_at,LOC100506235,100506235.0
232365_at,SIAH1,6477.0
232366_at,KIAA0232,9778.0
232367_x_at,ZNF598,90850.0
232368_at,TRAPPC3L,100128327.0
232369_at,,
232370_at,LOC254057,254057.0
232371_at,MARCH7,64844.0
232372_at,,
232373_at,NOXA1,10811.0
232374_s_at,,
232375_at,,
232376_at,PCCA,5095.0
232377_at,NXPH1,30010.0
232378_at,SLC5A9,200010.0
232379_at,SKIL,6498.0
232380_at,FGGY,55277.0
232381_s_at,DNAH5,1767.0
232382_s_at,PCMTD1,115294.0
232383_at,TFEC,22797.0
232384_s_at,LOC101927272,101927272.0
232385_x_at,CTC-462L7.1,
232386_at,VPS13C,54832.0
232387_at,SYNRG,11276.0
232388_at,CNTNAP4,85445.0
232389_at,WIPF3,644150.0
232390_at,NCAM2,4685.0
232391_at,ZNF461,92283.0
232392_at,SRSF3,6428.0
232393_at,ZNF462,58499.0
232394_at,RP11-517C16.2,
232395_x_at,AGBL3,340351.0
232396_at,,
232397_at,LOC101927482,101927482.0
232398_at,CCDC150,284992.0
232399_at,DCLK3,85443.0
232400_at,,
232401_at,KCNS2,3788.0
232402_at,GOLGA6L11P /// GOLGA6L11P /// GOLGA6L16P /// GOLGA6L16P,
232403_at,SPG11,80208.0
232404_at,SHROOM4,57477.0
232405_at,,
232406_at,,
232407_at,MUC17,140453.0
232408_at,ZFYVE28,57732.0
232409_x_at,FBXL16,146330.0
232410_at,,
232411_at,KCNJ6,3763.0
232412_at,FBXL20,84961.0
232413_at,,
232414_at,HEATR1,55127.0
232415_at,PCDHB13,56123.0
232416_at,CELF5,60680.0
232417_x_at,ZDHHC11,79844.0
232418_at,LZTFL1,54585.0
232419_at,TMEM132A,54972.0
232420_x_at,MAN1B1-AS1,100289341.0
232421_at,SCARB1,949.0
232422_at,GGACT,87769.0
232423_at,ARSD,414.0
232424_at,PRDM16,63976.0
232425_at,SNX25,83891.0
232426_at,SV2B,9899.0
232427_at,ZNF224,7767.0
232428_at,MOGAT2,80168.0
232429_at,DTWD1,56986.0
232430_at,LOC148696,148696.0
232431_at,NR3C1,2908.0
232432_s_at,SLC30A5,64924.0
232433_at,KIAA1683,80726.0
232434_at,DIRC3,729582.0
232435_at,ALG13,79868.0
232436_at,ZNF274,10782.0
232437_at,CPSF3L,54973.0
232438_at,EPS15L1,58513.0
232439_at,,
232440_at,ZDHHC13,54503.0
232441_at,KRR1,11103.0
232442_at,BCAR1,9564.0
232443_at,LOC441052,441052.0
232444_at,CEP85L,387119.0
232445_at,SYT9,143425.0
232446_at,LOC101928703 /// MGC45800,90768.0
232447_at,,
232448_at,LINC00543 /// LINC00543,100132234.0
232449_at,BCO2,83875.0
232450_at,LOC149351,149351.0
232451_at,RP11-274H2.5,
232452_at,GCSAML-AS1,148824.0
232453_at,,
232454_at,,
232455_x_at,LOC340085,340085.0
232456_at,C10orf71,118461.0
232457_at,LIMCH1,22998.0
232458_at,COL3A1,1281.0
232459_at,,
232460_at,RP13-1032I1.7,
232461_at,AHI1,54806.0
232462_s_at,A1BG-AS1,503538.0
232463_at,LINC00685,283981.0
232464_at,TRIM78P,117852.0
232465_at,,
232466_at,AK126278 /// CUL4A,8451.0
232467_at,KIRREL,55243.0
232468_at,,
232469_x_at,SSBP3-AS1,619518.0
232470_at,SIK1,150094.0
232471_at,,
232472_at,,
232473_at,,
232474_at,,
232475_at,TICRR,90381.0
232476_at,,
232477_at,,
232478_at,AB074162 /// MIR181A2HG,100379345.0
232479_at,FERMT1,55612.0
232480_at,MIRLET7BHG,400931.0
232481_s_at,SLITRK6,84189.0
232482_at,OR51E2,81285.0
232483_at,MED17,9440.0
232484_at,,
232485_at,SNX29,92017.0
232486_at,LRFN1,57622.0
232487_at,SFT2D1,113402.0
232488_at,PHYKPL,85007.0
232489_at,TRMT13,54482.0
232490_s_at,PRUNE,58497.0
232491_at,RP11-1069G10.1,
232492_at,BVES-AS1,154442.0
232493_at,,
232494_at,CYP8B1,1582.0
232495_x_at,,
232496_at,,
232497_at,ZNF3,7551.0
232498_at,MROH1,727957.0
232499_at,ITPKB,3707.0
232500_at,RALGAPA2,57186.0
232501_at,RNF150,57484.0
232502_at,ENTPD1-AS1 /// LOC101927104,728558.0
232503_at,,
232504_at,LOC285628 /// MIR146A,285628.0
232505_at,DCTN2,10540.0
232506_s_at,C15orf41,84529.0
232507_at,C15orf41,84529.0
232508_at,ZMIZ1,57178.0
232509_at,LOC100996724,100996724.0
232510_s_at,DPP3,10072.0
232511_at,,
232512_at,AC013463.2,
232513_x_at,FAM209B,388799.0
232514_at,KIF27,55582.0
232515_at,,
232516_x_at,DAP3,7818.0
232517_s_at,HELZ2,85441.0
232518_at,HELZ2,85441.0
232519_at,NSFL1C,55968.0
232520_s_at,NSFL1C,55968.0
232521_at,PCSK7,9159.0
232522_at,,
232523_at,MEGF10,84466.0
232524_x_at,ANAPC4,29945.0
232525_at,,
232526_at,ITPKB,3707.0
232527_at,PSMD6-AS2,100507062.0
232528_at,,
232529_at,SP3,6670.0
232530_at,PLD1,5337.0
232531_at,EMX2OS,196047.0
232532_at,QRICH2,84074.0
232533_at,METTL8,79828.0
232534_at,LIN37,55957.0
232535_at,RSBN1L,222194.0
232536_at,LRRC3 /// LRRC3DN,54083.0
232537_x_at,MARK3,4140.0
232538_at,,
232539_at,SOCS2,8835.0
232540_x_at,,
232541_at,,
232542_at,COL9A2,1298.0
232543_x_at,ARHGAP9,64333.0
232544_at,,
232545_at,LRRC29,26231.0
232546_at,TP73,7161.0
232547_at,SRCIN1,80725.0
232548_at,GALNT16,57452.0
232549_at,RBM11,54033.0
232550_at,ABHD1,84696.0
232551_at,SLC26A6,65010.0
232552_at,DAAM1,23002.0
232553_at,PCYT1B,9468.0
232554_at,LRRC56,115399.0
232555_at,CREB5,9586.0
232556_at,,
232557_at,UBAP1L,390595.0
232558_at,LAMC3,10319.0
232559_at,,
232560_at,UROS,7390.0
232561_at,ZNF771,51333.0
232562_at,OTUD7A,161725.0
232563_at,ZNF684,127396.0
232564_at,SLC9A5,6553.0
232565_at,,
232566_at,NOL6,65083.0
232567_at,ARHGAP8 /// PRR5-ARHGAP8,23779.0
232568_at,MGC24103,158295.0
232569_at,,
232570_s_at,ADAM33,80332.0
232571_at,CAPN10-AS1,101752400.0
232572_at,PCA3,50652.0
232573_at,,
232574_at,XYLT1,64131.0
232575_at,PCA3,50652.0
232576_at,,
232577_at,LOC145945,145945.0
232578_at,CLDN18,51208.0
232579_at,JHDM1D-AS1,100134229.0
232580_x_at,,
232581_x_at,HIVEP3,59269.0
232582_at,,
232583_at,,
232584_at,,
232585_at,TLK2,11011.0
232586_x_at,LOC100133315,100133315.0
232587_at,EML4,27436.0
232588_at,STAG1,10274.0
232589_at,LOC102606465,102606465.0
232590_at,,
232591_s_at,TMEM30A,55754.0
232592_at,,
232593_at,NEURL3,93082.0
232594_at,HSBP1L1,440498.0
232595_at,,
232596_at,DIAPH3,81624.0
232597_x_at,SCAF11,9169.0
232598_at,NUP210L,91181.0
232599_at,EXOC6,54536.0
232600_at,,
232601_at,,
232602_at,WFDC3,140686.0
232603_at,DCDC1 /// DCDC5,341019.0
232604_at,ZNF541,84215.0
232605_s_at,SPG20OS,100507135.0
232606_at,ANK2,287.0
232607_at,,
232608_x_at,CARD14,79092.0
232609_at,CRB3,92359.0
232610_at,PARP14,54625.0
232611_at,GOLGA2P5,55592.0
232612_s_at,ATG16L1,55054.0
232613_at,PBRM1,55193.0
232614_at,,
232615_at,,
232616_at,LOC100129935,100129935.0
232617_at,CTSS,1520.0
232618_at,TXLNGY,246126.0
232619_at,ACTL10,170487.0
232620_at,WDR93,56964.0
232621_at,USP48,84196.0
232622_at,,
232623_at,LOC100128751,100128751.0
232624_at,ABTB2,25841.0
232625_at,TLN2,83660.0
232626_at,,
232627_at,HGS,9146.0
232628_at,,
232629_at,PROK2,60675.0
232630_at,APIP,51074.0
232631_at,CDH6,1004.0
232632_at,,
232633_at,XRCC5,7520.0
232634_at,LOC101927254,101927254.0
232635_at,CEP128,145508.0
232636_at,SLITRK4,139065.0
232637_at,SEPT2,4735.0
232638_at,COL20A1,57642.0
232639_at,EFCAB12,90288.0
232640_at,COMMD5,28991.0
232641_at,ZNF596,169270.0
232642_at,VWA5B2,90113.0
232643_at,POLR2F,5435.0
232644_x_at,OCIAD1,54940.0
232645_at,LOC153684,153684.0
232646_at,TTC17,55761.0
232647_at,PROCA1,147011.0
232648_at,PSMA3,5684.0
232649_at,GLDN,342035.0
232650_at,C12orf65,91574.0
232651_at,,
232652_x_at,SCAND1,51282.0
232653_at,,
232654_s_at,UGT1A6,54578.0
232655_at,UGT1A1,54658.0
232656_at,,
232657_at,,
232658_at,,
232659_at,,
232660_at,BAD,572.0
232661_s_at,RBM48,84060.0
232662_x_at,FAM213A,84293.0
232663_s_at,UBAP1L,390595.0
232664_at,LINC00954,400946.0
232665_x_at,,
232666_at,OAS3,4940.0
232667_at,,
232668_at,,
232669_at,HIF3A,64344.0
232670_at,,
232671_at,SLFNL1-AS1,100507178.0
232672_x_at,CTXN2 /// SLC24A5,283652.0
232673_at,LRRFIP2,9209.0
232674_at,UCN2,90226.0
232675_s_at,UCKL1,54963.0
232676_x_at,MYEF2,50804.0
232677_at,SYT11,23208.0
232678_at,,
232679_at,CTC-523E23.1,
232680_at,HDGFL1,154150.0
232681_at,,
232682_at,MREG,55686.0
232683_s_at,PARP6,56965.0
232684_at,ZNF503-AS1,253264.0
232685_at,,
232686_at,SIGLEC17P,284367.0
232687_at,GPRIN3,285513.0
232688_at,BMP2K,55589.0
232689_at,LOC284561,284561.0
232690_at,,
232691_at,SFXN5,94097.0
232692_at,TDRD6,221400.0
232693_s_at,FBXO16 /// ZNF395,55893.0
232694_at,ZNF395,55893.0
232695_at,KIF6,221458.0
232696_at,,
232697_at,LRFN2,57497.0
232698_at,BPIFB2,80341.0
232699_at,,
232700_at,,
232701_at,,
232702_at,RABGAP1L,9910.0
232703_at,,
232704_s_at,LRRFIP2,9209.0
232705_at,LRRFIP2,9209.0
232706_s_at,TRABD,80305.0
232707_at,ISX,91464.0
232708_at,GALT,2592.0
232709_at,,
232710_at,,
232711_at,,
232712_at,,
232713_at,AC006538.1,
232714_at,TP53TG5,27296.0
232715_at,RP11-1024P17.1,
232716_at,,
232717_at,KALRN,8997.0
232718_at,LINC00589,619351.0
232719_at,CELF4,56853.0
232720_at,LINGO2,158038.0
232721_at,TRIM55,84675.0
232722_at,RNASET2,8635.0
232723_at,,
232724_at,MS4A6A,64231.0
232725_s_at,MS4A6A,64231.0
232726_at,,
232727_at,UCKL1,54963.0
232729_at,FBXO32,114907.0
232730_at,C19orf44,84167.0
232731_x_at,RAMP2-AS1,100190938.0
232732_at,LOC100652999,100652999.0
232733_s_at,COL20A1,57642.0
232734_at,TTC23,64927.0
232735_at,ANKRD34A,284615.0
232736_s_at,POM121L10P /// POM121L8P /// POM121L9P,29774.0
232737_s_at,ENPP3,5169.0
232738_at,CCSER1,401145.0
232739_at,SPIB,6689.0
232740_at,MCM3AP-AS1,114044.0
232741_at,,
232742_at,,
232743_at,,
232744_x_at,,
232745_x_at,SPEF2,79925.0
232746_at,ACKR3 /// AK023507,57007.0
232747_at,,
232748_at,PAPPA,5069.0
232749_at,,
232750_at,,
232751_at,RBBP9,10741.0
232752_at,LOXL1-AS1,100287616.0
232753_at,ZNF346,23567.0
232754_at,,
232755_at,UBE2G2,7327.0
232756_at,KALRN,8997.0
232757_at,,
232758_s_at,,
232759_at,,
232760_at,TEX15,56154.0
232761_at,COX4I2,84701.0
232762_at,KIAA1217,56243.0
232763_at,TLN1,7094.0
232764_at,CCNB2,9133.0
232765_x_at,SLC22A31,146429.0
232766_at,BANF2,140836.0
232767_at,CADM1,23705.0
232768_at,CCNB2,9133.0
232769_at,,
232770_at,TUSC3,7991.0
232771_at,NRK,203447.0
232772_at,LOC221272,221272.0
232773_at,,
232774_x_at,ZIK1,284307.0
232775_at,BC012193,
232776_at,,
232777_s_at,C6orf118,168090.0
232778_at,,
232779_at,,
232780_s_at,ZNF691,51058.0
232781_at,LHX4,89884.0
232782_at,,
232783_at,,
232784_at,,
232785_at,RGAG1,57529.0
232786_at,COG6,57511.0
232787_at,HELZ2,85441.0
232788_at,,
232789_at,,
232790_at,RNASEH1-AS1,100506054.0
232791_at,,
232792_at,TRIM69,140691.0
232793_at,,
232794_at,LOC153682,153682.0
232795_at,,
232796_at,,
232797_at,,
232798_at,DNAJC5B,85479.0
232799_at,GPR1-AS,101669764.0
232800_at,,
232801_at,ERCC6L2,375748.0
232802_at,SYT8,90019.0
232803_at,,
232804_at,LINC01426,100506385.0
232805_at,,
232806_s_at,FAM131A,131408.0
232807_at,FAM131A,131408.0
232808_at,,
232809_s_at,FLT1,2321.0
232810_at,AIG1,51390.0
232811_x_at,PRICKLE1,144165.0
232812_at,LOC401052,401052.0
232813_s_at,GOLGA6A /// GOLGA6B /// GOLGA6C /// GOLGA6D,55889.0
232814_x_at,APOPT1,84334.0
232815_at,FBXO3,26273.0
232816_s_at,DDX11,1663.0
232817_at,,
232818_at,,
232819_s_at,LTBR,4055.0
232820_s_at,GTSF1L,149699.0
232821_at,GTSF1L,149699.0
232822_x_at,LINC00629,100506757.0
232823_at,,
232824_at,,
232825_s_at,DSEL,92126.0
232826_at,,
232827_at,,
232828_at,NALCN-AS1,100885778.0
232829_at,OR52K3P,390035.0
232830_at,RNF32,140545.0
232831_at,,
232832_at,DKFZp434J0226,93429.0
232833_at,RP6-201G10.2,
232834_at,,
232835_at,,
232836_at,LINC00687,728450.0
232837_at,KIF13A,63971.0
232838_at,ASXL3,80816.0
232839_at,STK24-AS1,100874069.0
232840_at,,
232841_at,CTD-3064M3.3,
232842_at,DOCK8,81704.0
232843_s_at,DOCK8,81704.0
232844_at,IFT140,9742.0
232845_at,CDH23 /// LOC100653137,64072.0
232846_s_at,CDH23 /// LOC100653137,64072.0
232847_at,SALL3,27164.0
232848_at,MIR4500HG,642345.0
232849_at,LOC100128988,100128988.0
232850_at,,
232851_at,FBXO3,26273.0
232852_at,,
232853_at,RP11-552M11.8,
232854_at,DIRAS1,148252.0
232855_at,,
232856_at,LRRC55,219527.0
232857_at,POLR3H,171568.0
232858_at,,
232859_s_at,MAGI1,9223.0
232860_x_at,RBM41,55285.0
232861_at,PDP2,57546.0
232862_at,ABHD5,51099.0
232863_at,ZNF815P /// ZNF890P,401303.0
232864_s_at,AFF4,27125.0
232865_at,AFF4,27125.0
232866_at,ZSCAN18,65982.0
232867_at,,
232868_at,EQTN,54586.0
232869_at,SRGAP3,9901.0
232870_at,HDAC10,83933.0
232871_at,,
232872_at,,
232873_at,ZNF33A,7581.0
232874_at,DOCK9,23348.0
232875_at,FOCAD,54914.0
232876_at,,
232877_at,,
232878_at,NR2F2-AS1,644192.0
232879_at,CRTC3,64784.0
232880_at,,
232881_at,GNAS-AS1,149775.0
232882_at,,
232883_at,,
232884_s_at,ZNF853,54753.0
232885_at,BBIP1,92482.0
232886_at,RP11-55K13.1,
232887_at,PIRT,644139.0
232888_at,ISM1,140862.0
232889_at,,
232890_at,,
232891_at,SIRPD,128646.0
232892_at,C20orf166,128826.0
232893_at,LMBRD2,92255.0
232894_at,RP4-539M6.21,
232895_s_at,,
232896_at,ERBB2IP,55914.0
232897_at,LOC403323,403323.0
232898_at,DAB2,1601.0
232899_at,LOC101929177,101929177.0
232900_at,HERC2P7,100132101.0
232901_at,RARS2,57038.0
232902_s_at,RARS2,57038.0
232903_at,,
232904_at,SLC7A14,57709.0
232905_at,GTF2H5,404672.0
232906_at,,
232907_at,UBR4,23352.0
232908_at,ATAD2B,54454.0
232909_s_at,BPTF,2186.0
232910_at,,
232911_at,ZFP14,57677.0
232912_at,GPR180,160897.0
232913_at,TMED8,283578.0
232914_s_at,SYTL2,54843.0
232915_at,DDX49,54555.0
232916_at,,
232917_at,,
232918_at,MIR4435-1HG,541471.0
232919_at,AFG3L2,10939.0
232920_at,CCDC157,550631.0
232921_at,KIAA1549,57670.0
232922_s_at,SLC17A9,63910.0
232923_at,,
232924_at,LRRC17,10234.0
232925_at,,
232926_x_at,ANKRD19P,138649.0
232927_at,,
232928_at,,
232929_at,ZBTB20,26137.0
232930_at,DOCK1,1793.0
232931_at,SNRNP200,23020.0
232932_at,,
232933_at,KIAA1656,85371.0
232934_at,,
232935_at,AK021977,
232936_at,KCNA7,3743.0
232937_at,,
232938_at,SFMBT2,57713.0
232939_at,,
232940_s_at,KMT2C,58508.0
232941_at,TMPRSS6,164656.0
232942_at,PYROXD2,84795.0
232943_at,,
232944_at,,
232945_at,PUS10,150962.0
232946_s_at,NADSYN1,55191.0
232947_at,,
232948_at,,
232949_at,,
232950_s_at,PITPNM2,57605.0
232951_at,,
232952_at,,
232953_at,LINC00266-1,140849.0
232954_at,,
232955_at,FLJ41170,440200.0
232956_at,,
232957_x_at,,
232958_at,,
232959_at,,
232960_at,NUP62CL,54830.0
232961_at,SPATS2L,26010.0
232962_x_at,,
232963_at,,
232964_at,SPDYE1 /// SPDYE2 /// SPDYE2B /// SPDYE5 /// SPDYE6,285955.0
232965_at,LOC400684,400684.0
232966_at,LPIN3,64900.0
232967_at,,
232968_at,FANK1,92565.0
232969_at,CARD8,22900.0
232970_at,,
232971_at,RBM15,64783.0
232972_at,PRR29,92340.0
232973_at,DOCK1,1793.0
232974_at,,
232975_at,HCG18,414777.0
232976_at,SNORD116-17 /// SNORD116-19 /// SNORD116-20 /// SNORD116-21 /// SNORD116@,692236.0
232977_x_at,MYH14,79784.0
232978_at,,
232979_at,MIR10A,406902.0
232980_at,LMBRD1,55788.0
232981_s_at,SYNRG,11276.0
232982_at,,
232983_s_at,SERGEF,26297.0
232984_at,HYDIN /// HYDIN2 /// LOC101930373,54768.0
232985_s_at,DPPA4,55211.0
232986_at,ZNF233,353355.0
232987_at,ARL17A /// ARL17B /// LOC100294341,51326.0
232988_at,GSE1,23199.0
232989_s_at,CCDC136,64753.0
232990_at,FAM104B,90736.0
232991_at,,
232992_at,SAYSD1,55776.0
232993_at,SYNJ1,8867.0
232994_s_at,ARHGEF28,64283.0
232995_at,,
232996_at,CCDC120,90060.0
232997_at,,
232998_at,TIGD4,201798.0
232999_at,RP11-1072C15.4,
233000_x_at,DPH3P1,100132911.0
233001_at,SAMD10,140700.0
233002_at,PPP4R4,57718.0
233003_at,,
233004_x_at,,
233005_at,ZNHIT6,54680.0
233006_at,SEPT4,5414.0
233007_at,,
233008_at,,
233009_at,,
233010_at,,
233011_at,ANXA1,301.0
233012_at,,
233013_x_at,WAC-AS1,220906.0
233014_at,,
233015_at,MBNL1,4154.0
233016_at,BC016656 /// RP11-168O16.1,
233017_x_at,,
233018_at,TMEM134,80194.0
233019_at,CNOT7,29883.0
233020_at,,
233021_at,RBM26-AS1,100505538.0
233022_at,TRPM3,80036.0
233023_at,,
233024_at,,
233025_at,PDZD2,23037.0
233026_s_at,PDZD2,23037.0
233027_at,,
233028_at,MCMBP,79892.0
233029_at,OBSCN,84033.0
233030_at,PNPLA3,80339.0
233031_at,ZEB2,9839.0
233032_x_at,,
233033_at,ZEB2,9839.0
233034_at,,
233035_at,,
233036_at,,
233037_at,,
233038_at,,
233039_at,,
233040_at,PLEKHA5,54477.0
233041_x_at,,
233042_at,,
233043_at,LOC221814,221814.0
233044_at,,
233045_at,,
233046_at,,
233047_at,FRMD7,90167.0
233048_at,RP11-38L15.2,
233049_x_at,STUB1,10273.0
233050_at,KIAA0408 /// SOGA3,9729.0
233051_at,SLITRK2,84631.0
233052_at,DNAH8,1769.0
233053_at,,
233054_at,CNOT2,4848.0
233055_at,,
233056_x_at,DLGAP4,22839.0
233057_at,HSPB8,26353.0
233058_at,GPSM2,29899.0
233059_at,KCNJ3,3760.0
233060_at,ZMIZ1,57178.0
233061_at,FITM2,128486.0
233062_at,GMDS-AS1 /// RP1-80B9.2,100508120.0
233063_s_at,GMDS-AS1 /// RP1-80B9.2,100508120.0
233064_at,ZFR2,23217.0
233065_at,RNF207,388591.0
233066_at,,
233067_at,PRDM11,56981.0
233068_at,CRIPT,9419.0
233069_at,PPP4R1L,55370.0
233070_at,ZNF197,10168.0
233071_at,RSPH4A,345895.0
233072_at,NTNG2,84628.0
233073_at,,
233074_at,DQ576800,
233075_at,HERC2P7,100132101.0
233076_at,JAKMIP3,282973.0
233077_at,NAV2-AS4,399876.0
233078_at,API5,8539.0
233079_at,,
233080_s_at,PRPF40A,55660.0
233081_at,,
233082_at,ZNF630,57232.0
233083_at,MTHFD2L,441024.0
233084_s_at,SYCE1,93426.0
233085_s_at,NABP1,64859.0
233086_at,FAM209A /// FAM209B,200232.0
233087_at,FBXL17,64839.0
233088_at,,
233089_at,QRSL1,55278.0
233090_at,,
233091_at,ATAD3B,83858.0
233092_s_at,LOC100271840,100271840.0
233093_s_at,BIRC6,57448.0
233094_at,,
233095_at,RP11-389G6.3,
233096_at,KIAA1109,84162.0
233097_x_at,,
233098_s_at,EPB41L4B,54566.0
233099_at,,
233100_at,EEPD1,80820.0
233101_at,MTMR9,66036.0
233102_at,,
233103_at,,
233104_at,PABPC1L,80336.0
