probe_id,log2FC
201636_at,-0.028158050000000046
201637_s_at,-0.10653833499999976
201638_s_at,-0.013916830499999921
201639_s_at,-0.21530065587500058
201640_x_at,-0.07542334712499965
201641_at,-0.10130582349999973
201642_at,-0.02195940924999995
201643_x_at,-0.27000132850000025
201644_at,0.010881615749999796
201645_at,0.4580196413749995
201646_at,0.24899061162500224
201647_s_at,0.15127686237500093
201648_at,0.016173606249997974
201649_at,-0.09156894699999718
201650_at,0.0023569941249999005
201651_s_at,-0.07406245612499873
201652_at,0.21608274375000036
201653_at,-0.030452320249997555
201654_s_at,-0.44356729912499926
201655_s_at,-0.14605804999999883
201656_at,0.31412842900000015
201657_at,0.13533715887500009
201658_at,-0.11430666837499892
201659_s_at,0.31667351149999945
201660_at,-0.007781535874999079
201661_s_at,0.20014142587499784
201662_s_at,0.24132259025000202
201663_s_at,0.013969249000000517
201664_at,-0.13158272462499987
201665_x_at,-0.043122252499998126
201666_at,0.05997191099999988
201667_at,0.2696874913750005
201668_x_at,-0.06474783187499966
201669_s_at,-0.03187042375000004
201670_s_at,-0.2889649521249993
201671_x_at,0.15025070762499837
201672_s_at,0.17130724399999941
201673_s_at,0.1109509662499999
201674_s_at,-0.1453041398749999
201675_at,-0.06447796124999705
201676_x_at,-0.004409728749999786
201677_at,-0.054991738750000074
201678_s_at,-0.06949942037499923
201679_at,-0.040692058124999875
201680_x_at,-0.14717358112500012
201681_s_at,0.10611181250000001
201682_at,-0.13340182312500026
201683_x_at,0.11002687537500044
201684_s_at,0.08145035400000022
201685_s_at,-0.0050004197499990966
201686_x_at,0.3249894317499997
201687_s_at,0.03668228412499985
201688_s_at,-0.008576990874999524
201689_s_at,-0.10938872287500079
201690_s_at,-0.16006023125000013
201691_s_at,0.00298135962499968
201692_at,0.04812844699999985
201693_s_at,-0.30793681287499997
201694_s_at,-0.2730054127499999
201695_s_at,0.404719947874999
201696_at,-0.14501607999999955
201697_s_at,-0.25541123487500084
201698_s_at,-0.12827536299999842
201699_at,0.02970181999999788
201700_at,-0.15674547525000104
201701_s_at,0.3340668222499996
201702_s_at,-0.4405170477500002
201703_s_at,-0.6532741921249992
201704_at,-0.32670426287499943
201705_at,0.018693820000001082
201706_s_at,0.13001139949999896
201707_at,-0.02013244487500021
201708_s_at,0.1642818271249995
201709_s_at,0.0666964637499996
201710_at,-0.05313805025000029
201711_x_at,0.2898255077500007
201712_s_at,0.043063537124998774
201713_s_at,0.12844609237500215
201714_at,0.20370341087499888
201715_s_at,-0.1741215576250008
201716_at,-0.07236903375000026
201717_at,-0.013719937875002586
201718_s_at,0.0818882893749997
201719_s_at,-0.20592631324999822
201720_s_at,0.10311565025000036
201721_s_at,-0.12444217487499998
201722_s_at,-0.14455563987499964
201723_s_at,-0.029381726125000895
201724_s_at,-0.19361974174999919
201725_at,0.18379798225000066
201726_at,0.042761464499999846
201727_s_at,-0.07286446900000065
201728_s_at,-4.2135000000165235e-05
201729_s_at,0.03921665687500031
201730_s_at,0.05188019862499793
201731_s_at,-0.013857358625001481
201732_s_at,0.204901822500001
201733_at,0.18339923812499936
201734_at,-0.033017789875001924
201735_s_at,0.012704562000001474
201736_s_at,0.1818787945000011
201737_s_at,0.008075238750000935
201738_at,-0.216539645000001
201739_at,0.13671838574999917
201740_at,0.1413040187500023
201741_x_at,0.18648578600000043
201742_x_at,0.09522673549999894
201743_at,-0.04673814474999993
201744_s_at,0.0843418699999976
201745_at,0.05853141637500059
201746_at,-0.15793910837499947
201747_s_at,-0.6901641524999995
201748_s_at,-0.6437639195000013
201749_at,-0.09510630674999998
201750_s_at,-0.03281257412499894
201751_at,-0.13542469200000262
201752_s_at,-0.050379294499999006
201753_s_at,-0.01590311999999905
201754_at,0.038782369999999844
201755_at,-0.20519020325000037
201756_at,-0.07733389450000061
201757_at,-0.10132753375000192
201758_at,-0.15157736750000161
201759_at,0.030740235749999734
201760_s_at,0.06156189749999896
201761_at,-0.08901549499999994
201762_s_at,-0.14035357512499935
201763_s_at,-0.22274249612499997
201764_at,-0.16146183325000063
201765_s_at,0.043707219499999894
201766_at,0.02645558775000012
201767_s_at,-0.23920812525000024
201768_s_at,-0.1737500255000013
201769_at,-0.15717548375000234
201770_at,-0.15644069549999973
201771_at,0.036903616374999615
201772_at,0.12644766487500192
201773_at,0.0683113215000013
201774_s_at,-0.28236762612499966
201775_s_at,-0.05607053987499988
201776_s_at,0.06923671812499954
201777_s_at,0.3277389014999992
201778_s_at,-0.22146926125000022
201779_s_at,0.23941020800000068
201780_s_at,0.14021693687499948
201781_s_at,-0.02169476662499914
201782_s_at,0.009970404624999318
201783_s_at,-0.08108131587499923
201784_s_at,0.11489377562499925
201785_at,0.48378055250000074
201786_s_at,-0.17410177612499922
201787_at,-0.28757408337500046
201788_at,-0.08884592425000015
201789_at,0.0
201790_s_at,-0.05953066612500102
201791_s_at,-0.07082200299999997
201792_at,-0.07950720350000218
201793_x_at,-0.15927130125000044
201794_s_at,-0.2549429452500007
201795_at,0.035857562500000384
201796_s_at,0.05500401387500009
201797_s_at,-0.3061041017500008
201798_s_at,0.23190763012499893
201799_s_at,0.010771431749999394
201800_s_at,-0.10204866362500198
201801_s_at,-0.09912368762500012
201802_at,-0.2647121663749994
201803_at,0.004964006750002525
201804_x_at,0.11321653562499989
201805_at,-0.10359353237499924
201806_s_at,0.09595427112499966
201807_at,0.029645148750001127
201808_s_at,-0.31249795624999965
201809_s_at,-0.3459325581249999
201810_s_at,0.02712728587500024
201811_x_at,0.12962891799999987
201812_s_at,0.023768462499999643
201813_s_at,0.29997670237499996
201814_at,-0.04513962999999954
201815_s_at,0.31150240162499987
201816_s_at,0.047899437500001696
201817_at,0.005088777375000575
201818_at,-0.14849984762500057
201819_at,-0.27843076487499996
201820_at,0.0
201821_s_at,0.3696613741250019
201822_at,0.020092420125000565
201823_s_at,0.17508355475000137
201824_at,0.12683956224999982
201825_s_at,-0.14228372262500244
201826_s_at,-0.20897093987499904
201827_at,-0.15678193575000066
201828_x_at,-0.025125120000002
201829_at,-0.07973130999999967
201830_s_at,-0.20892173374999778
201831_s_at,-0.03535199012499923
201832_s_at,-0.27810205374999875
201833_at,-0.17105974887500075
201834_at,-0.1285438588749992
201835_s_at,-0.02254677825000062
201836_s_at,0.14597593574999923
201837_s_at,0.10041265637499741
201838_s_at,-0.1496141903749999
201839_s_at,0.22197455737500027
201840_at,-0.014537334999998208
201841_s_at,-0.09018943999999962
201842_s_at,0.30358690487500084
201843_s_at,0.05148333762499924
201844_s_at,0.05743330275000069
201845_s_at,-0.13738275875000205
201846_s_at,0.1445649107499989
201847_at,0.1717170567499977
201848_s_at,-0.15173564262499895
201849_at,-0.21676887124999844
201850_at,0.26899944199999926
201851_at,-0.09894271624999984
201852_x_at,-0.15723012750000187
201853_s_at,-0.03127602537499996
201854_s_at,-0.09909273912499916
201855_s_at,0.07476328237499885
201856_s_at,-0.10047547837499948
201857_at,-0.01372005499999851
201858_s_at,0.19698579737499955
201859_at,0.029997806249999925
201860_s_at,-0.0062072051250012805
201861_s_at,-0.2685246193750004
201862_s_at,-0.26664620237500003
201863_at,0.06167765850000073
201864_at,-0.04853326462500007
201865_x_at,0.061608278749998746
201866_s_at,-0.10934409187500016
201867_s_at,0.06550890575000068
201868_s_at,-0.011585607750000282
201869_s_at,0.07853431387499965
201870_at,0.07740166837499984
201871_s_at,-0.1373114820000012
201872_s_at,-0.07048183387500018
201873_s_at,-0.10308790574999982
201874_at,-0.0711917944999998
201875_s_at,-0.023253942624998913
201876_at,-0.10419856699999919
201877_s_at,-0.0634919364999984
201878_at,-0.1747566435000003
201879_at,-0.10563292812499903
201880_at,-0.15078964637500114
201881_s_at,-0.014928331250000149
201882_x_at,0.07156741637500019
201883_s_at,-0.11972455049999997
201884_at,0.013105113500000432
201885_s_at,0.026650812499999788
201886_at,-0.3267081599999999
201887_at,-0.18606777324999868
201888_s_at,-0.09836013887499995
201889_at,0.06815605799999958
201890_at,-0.38853342587499995
201891_s_at,-0.0007265574999983926
201892_s_at,-0.210887115000002
201893_x_at,-0.08820134374999888
201894_s_at,-0.050061763374998236
201895_at,-0.12122702800000074
201896_s_at,-0.25300797799999897
201897_s_at,0.06186800100000145
201898_s_at,0.1302178209999969
201899_s_at,-0.06778729137499973
201900_s_at,0.027277792749998753
201901_s_at,-0.18576081887499996
201902_s_at,0.018416465750000555
201903_at,-0.18158175874999927
201904_s_at,0.13401602850000138
201905_s_at,0.22176929450000138
201906_s_at,-0.21306845724999768
201907_x_at,0.037751263625000586
201908_at,-0.026847725874999284
201909_at,0.037238214999998576
201910_at,0.12860454412500033
201911_s_at,-0.19512103137499892
201912_s_at,-0.031189811249999977
201913_s_at,-0.01301700375000081
201914_s_at,0.01385254074999942
201915_at,-0.001138189374999321
201916_s_at,-0.11792259449999953
201917_s_at,0.29853618824999906
201918_at,0.010650121625001674
201919_at,-0.06566486237500158
201920_at,0.07413427625000146
201921_at,-0.00843235625000105
201922_at,-0.08790753374999838
201923_at,0.0018791262500013062
201924_at,-0.19822001749999885
201925_s_at,-0.11122599862499882
201926_s_at,-0.040543040000001085
201927_s_at,-0.027025524499999953
201928_at,-0.11614961612499908
201929_s_at,-0.16088287937499945
201930_at,-0.13014046674999769
201931_at,-0.22448232250000189
201932_at,-0.11240952412499983
201933_at,-0.2091927645000009
201934_at,-0.03242453374999954
201935_s_at,0.027691173874998753
201936_s_at,-0.03340986924999978
201937_s_at,-0.11646788612500014
201938_at,0.10162493750000046
201939_at,-0.20040411375000033
201940_at,0.04386579887499931
201941_at,-0.2462281357500018
201942_s_at,0.3022176833749999
201943_s_at,0.13416356512500016
201944_at,-0.04011306100000134
201945_at,0.07693458400000086
201946_s_at,0.1991044664999979
201947_s_at,0.03992743000000054
201948_at,-0.2276986416250022
201949_x_at,-0.25338153687500053
201950_x_at,-0.266429838125001
201951_at,-0.059287274124999456
201952_at,-0.07941182275000092
201953_at,0.07526148362500074
201954_at,-0.10420396112500008
201955_at,0.06651402262500028
201956_s_at,-0.019771622499998642
201957_at,-0.1255080067500014
201958_s_at,-0.023484845125000486
201959_s_at,0.05085093799999818
201960_s_at,-0.16745598887500002
201961_s_at,0.027434252250000846
201962_s_at,0.02671648775000257
201963_at,-0.16894795750000036
201964_at,-0.23713083312499883
201965_s_at,0.018099159874998882
201966_at,-0.05633400750000206
201967_at,-0.2516979354999993
201968_s_at,-0.014636798749997126
201969_at,-0.052583493500000245
201970_s_at,-0.1683453451249992
201971_s_at,0.5275532534999989
201972_at,0.12463890962500024
201973_s_at,0.11551360000000166
201974_s_at,0.022327581249999895
201975_at,0.10195930375000017
201976_s_at,-0.04237915212499921
201977_s_at,0.2888077074999993
201978_s_at,-0.005025767999998543
201979_s_at,0.02399797574999951
201980_s_at,0.1063088631250011
201981_at,0.0012194736249999671
201982_s_at,0.00011487974999990769
201983_s_at,0.03366405625000013
201984_s_at,-0.09751815937499941
201985_at,0.06847078537499929
201986_at,0.03501022975000012
201987_at,0.013311007500000471
201988_s_at,0.16881360649999966
201989_s_at,0.007890750125000068
201990_s_at,0.003091528874998417
201991_s_at,0.07245480499999957
201992_s_at,0.05175112562499962
201993_x_at,0.155507029999999
201994_at,-0.07165868500000272
201995_at,0.05498044337499941
201996_s_at,-0.07495501824999984
201997_s_at,-0.2717523056250011
201998_at,-0.01934525862499914
201999_s_at,-0.15766158999999824
202000_at,-0.05869593699999953
202001_s_at,0.0500317512499997
202002_at,0.33041842675000055
202003_s_at,-0.3671421340000016
202004_x_at,0.1322853066249996
202005_at,0.017634073249999993
202006_at,-0.022994110500000886
202007_at,-0.4752395690000011
202008_s_at,-0.29591347374999977
202009_at,-0.09776684887500053
202010_s_at,-0.07590933675000056
202011_at,-0.06469232624999854
202012_s_at,-0.29134492124999944
202013_s_at,-0.027520558499998238
202014_at,-0.3369631801250019
202015_x_at,0.20012174425000007
202016_at,-0.06743292512499899
202017_at,0.3254661197500006
202018_s_at,-0.018149338250000202
202019_s_at,0.26192665412500027
202020_s_at,-0.012933542749999916
202021_x_at,-0.010905752500002919
202022_at,0.27006412775000044
202023_at,0.14758563699999971
202024_at,0.13230217987500037
202025_x_at,-0.07473187974999806
202026_at,0.07386675874999682
202027_at,-0.2038603083750008
202028_s_at,0.4949627151250011
202029_x_at,-0.09890946749999863
202030_at,-0.045021962749999034
202031_s_at,-0.13838837650000002
202032_s_at,0.19958098574999816
202033_s_at,-0.15168054387499907
202034_x_at,-0.0038057906249999718
202035_s_at,-0.0139241411250004
202036_s_at,0.20513444550000104
202037_s_at,0.24355259524999973
202038_at,-0.025569984624999265
202039_at,-0.14955264449999994
202040_s_at,-0.09521633862499979
202041_s_at,-0.1397362811249998
202042_at,-0.0013805304999987555
202043_s_at,-0.23826949787499885
202044_at,-0.09945931487500026
202045_s_at,-0.07569641162500051
202046_s_at,0.21138429250000002
202047_s_at,-0.02791877824999922
202048_s_at,-0.13177758537499962
202049_s_at,0.04289846224999927
202050_s_at,0.030723779999999756
202051_s_at,-0.15595077500000087
202052_s_at,-0.154473934374999
202053_s_at,0.17792645037500066
202054_s_at,0.15573884999999876
202055_at,0.1637640322499987
202056_at,-0.19527513750000125
202057_at,0.1507959718750005
202058_s_at,0.5278182104999996
202059_s_at,0.20969487150000088
202060_at,-0.021182629625000615
202061_s_at,-0.03452965699999666
202062_s_at,0.4943908465
202063_s_at,-0.006963324625000045
202064_s_at,0.2525083916250006
202065_s_at,0.08263718887499927
202066_at,-0.08070778674999879
202067_s_at,0.277718626375
202068_s_at,0.14009041587500004
202069_s_at,0.008069894499998398
202070_s_at,-0.184490180750001
202071_at,-0.016554491000000837
202072_at,-0.4078792218749996
202073_at,-0.25987124625000213
202074_s_at,-0.3903549762499985
202075_s_at,-0.17766615787499873
202076_at,0.0015174009999991966
202077_at,0.08559578374999965
202078_at,-0.05196575362499978
202079_s_at,-0.0017952918750010483
202080_s_at,0.028350632125000885
202081_at,-0.25159588587500004
202082_s_at,0.17965978237499947
202083_s_at,-0.15413468800000008
202084_s_at,0.05290652124999795
202085_at,0.1663407541250006
202086_at,-0.12490394187499909
202087_s_at,0.0075312769999982265
202088_at,-0.11751617712500106
202089_s_at,0.04117789874999822
202090_s_at,-0.022454881250000724
202091_at,-0.0022637873749999926
202092_s_at,-0.038625502374999954
202093_s_at,-0.1651200459999993
202094_at,-0.013644786625000016
202095_s_at,-0.5889036913749996
202096_s_at,-0.05001323625000076
202097_at,-0.2525781842499999
202098_s_at,-0.19414360562500121
202099_s_at,-0.01667624662499989
202100_at,-0.030776496999999736
202101_s_at,-0.08438960624999936
202102_s_at,-0.053316535749999616
202103_at,-0.10041002275000022
202104_s_at,0.024934459874998538
202105_at,-0.11530838712500113
202106_at,0.0882625651250013
202107_s_at,-0.2541712611250002
202108_at,-0.025748429624998792
202109_at,0.018005978124999267
202110_at,0.09577425000000162
202111_at,-0.24069239712499968
202112_at,-0.19271822750000034
202113_s_at,0.21939130512499894
202114_at,-0.04418551437499829
202115_s_at,-0.34206375562500035
202116_at,-0.1489499257500002
202117_at,0.18898571412500154
202118_s_at,0.18469683062500053
202119_s_at,-0.05492251287499883
202120_x_at,-0.3010507077499991
202121_s_at,0.012356368749999902
202122_s_at,-0.2462262595000002
202123_s_at,-0.026390574624999275
202124_s_at,0.10163990524999988
202125_s_at,0.15002764987499972
202126_at,0.048476795500000947
202127_at,-0.0978267269999975
202128_at,-0.1572123012500004
202129_s_at,-0.10787159224999776
202130_at,-0.17300179625000034
202131_s_at,-0.06502976174999908
202132_at,0.059082402625000086
202133_at,0.054503638749999084
202134_s_at,0.08879503325000027
202135_s_at,-0.09873907625000022
202136_at,-0.12268438375000024
202137_s_at,0.06182032312499963
202138_x_at,0.033832087499998664
202139_at,-0.08477726637499927
202140_s_at,-0.004125674499999121
202141_s_at,0.13095920537500128
202142_at,0.13695612187500217
202143_s_at,0.2314282411249966
202144_s_at,0.03289936125000281
202145_at,-0.7007338300000008
202146_at,-0.3123773993750003
202147_s_at,-0.24255688662499963
202148_s_at,0.17553386262500048
202149_at,-0.42057940424999884
202150_s_at,-0.14238083850000027
202151_s_at,-0.14187279625000038
202152_x_at,-0.2227826888749993
202153_s_at,-0.07865099187500135
202154_x_at,0.13050917762499914
202155_s_at,-0.18286748387499863
202156_s_at,-0.04270170587500033
202157_s_at,0.07304942125000125
202158_s_at,-0.03969539925000021
202159_at,-0.3752080859999998
202160_at,-0.00430983499999904
202161_at,-0.05792914575000019
202162_s_at,0.08843941599999905
202163_s_at,0.024106444624999668
202164_s_at,0.0013265753749980291
202165_at,-0.07975035712499867
202166_s_at,-0.21690782325000058
202167_s_at,-0.18295837337499954
202168_at,0.07869451174999931
202169_s_at,-0.34635930049999963
202170_s_at,-0.12257811825000076
202171_at,-0.044181835124998514
202172_at,-0.19765131424999893
202173_s_at,-0.048711013750001086
202174_s_at,0.0205543312500005
202175_at,0.04593367837499951
202176_at,-0.08696631212499906
202177_at,-0.035517294999999116
202178_at,-0.0006463519999999612
202179_at,0.07207980437499995
202180_s_at,0.025876358374999242
202181_at,-0.22889753312500005
202182_at,-0.09586966225000104
202183_s_at,0.11552232862500045
202184_s_at,0.0026819266250015517
202185_at,-0.05362242637500092
202186_x_at,-0.02826813624999991
202187_s_at,0.12684822499999981
202188_at,-0.06208468524999766
202189_x_at,-0.3114592158749989
202190_at,-0.2670922961249991
202191_s_at,0.027974263875002237
202192_s_at,-0.08909394687499983
202193_at,0.12171340112500051
202194_at,-0.2643907799999994
202195_s_at,-0.2145020658749992
202196_s_at,0.3836159710000002
202197_at,-0.18557633600000045
202198_s_at,-0.016928517500001128
202199_s_at,0.06317749362500003
202200_s_at,0.0828045666249988
202201_at,0.17468466587500053
202202_s_at,0.015914052499999443
202203_s_at,-0.45618008150000033
202204_s_at,-0.19429490637500013
202205_at,-0.16267937912500052
202206_at,0.13833563312500008
202207_at,0.1269293147499999
202208_s_at,-0.033243667124999376
202209_at,0.08171141749999933
202210_x_at,-0.029536895500001492
202211_at,0.05350997800000101
202212_at,-0.11841661874999865
202213_s_at,0.011895327124999966
202214_s_at,-0.08153438162499871
202215_s_at,-0.1251390581250007
202216_x_at,-0.1967238778749989
202217_at,-0.13392996000000146
202218_s_at,-0.023324325499999965
202219_at,-0.05592243312500145
202220_at,-0.34304857725000026
202221_s_at,-0.28221980962500126
202222_s_at,-0.16246902249999806
202223_at,-0.5819499498750016
202224_at,-0.05137224512499827
202225_at,-0.6001345874999995
202226_s_at,0.19258092812500038
202227_s_at,-0.1043542777500015
202228_s_at,-0.02330927250000059
202229_s_at,0.0
202230_s_at,-0.21341675312500108
202231_at,-0.03145859125000072
202232_s_at,-0.01667236624999724
202233_s_at,0.1816478349999997
202234_s_at,0.04375393574999986
202235_at,0.10524609237500027
202236_s_at,-0.1676151702499986
202237_at,-0.3075854312499988
202238_s_at,-0.3984576200000003
202239_at,-0.025156541875000826
202240_at,0.01327814149999984
202241_at,0.08272618337499793
202242_at,-0.13659312999999962
202243_s_at,0.03481405125000059
202244_at,-0.05668389375000338
202245_at,-0.06952979099999901
202246_s_at,-0.03635763874999931
202247_s_at,0.08876645612499967
202248_at,0.003027428124999787
202249_s_at,-0.034750574624999864
202250_s_at,-0.22099962224999992
202251_at,-0.11374860537500009
202252_at,0.015165190999999467
202253_s_at,-0.3938552590000004
202254_at,0.12191847037500025
202255_s_at,0.09666074349999931
202256_at,-0.15042114499999926
202257_s_at,-0.037415540125000035
202258_s_at,-0.10155169700000322
202259_s_at,-0.06502801275000003
202260_s_at,0.030608713624999062
202261_at,0.030473341375000906
202262_x_at,-0.03377933249999998
202263_at,-0.12030342000000083
202264_s_at,-0.1415131466250017
202265_at,-0.0052392712499997884
202266_at,-0.11093014337500051
202267_at,-0.004056768374999908
202268_s_at,-0.08410297574999781
202269_x_at,-0.0768115646249985
202270_at,0.031183205875001008
202271_at,-0.0522098764999992
202272_s_at,-0.045720756624999304
202273_at,0.044974946125000415
202274_at,0.511353752749999
202275_at,0.0498884633750003
202276_at,0.05515135887499767
202277_at,-0.128965178375001
202278_s_at,0.11198999412499955
202279_at,0.09642234362499913
202280_at,0.0
202281_at,-0.10466641912499863
202282_at,-0.12476037687500074
202283_at,-0.026783862499998534
202284_s_at,0.581494561125
202285_s_at,0.0
202286_s_at,0.1022988483750007
202287_s_at,0.0
202288_at,0.08573914299999874
202289_s_at,-0.20403518624999784
202290_at,0.014411573749999462
202291_s_at,0.2131079737499988
202292_x_at,-0.0030967136250010796
202293_at,-0.20350295050000167
202294_at,-0.25118536487500087
202295_s_at,-0.35833005274999863
202296_s_at,0.016325530875000993
202297_s_at,-0.19347425112500005
202298_at,0.13148256374999967
202299_s_at,0.11789654499999891
202300_at,0.16105064124999835
202301_s_at,0.1206333475000001
202302_s_at,-0.04157108699999945
202303_x_at,0.02234387850000008
202304_at,-0.10690812899999891
202305_s_at,-0.030066500999998524
202306_at,-0.06437138812499832
202307_s_at,-0.2529218990000004
202308_at,0.2573749117500004
202309_at,-0.1252818632499988
202310_s_at,-0.41795214000000236
202311_s_at,-0.6594903636250002
202312_s_at,0.0016067963750003855
202313_at,0.11471714225000085
202314_at,-0.018574658250000375
202315_s_at,0.03528289412499941
202316_x_at,-0.5141041995000002
202317_s_at,-0.23942131450000126
202318_s_at,-0.056249204625000715
202319_at,-0.2890571666249997
202320_at,-0.18066396212500013
202321_at,0.006768492250000868
202322_s_at,-0.04624272025000131
202323_s_at,0.2962351975000006
202324_s_at,-0.04163104337500023
202325_s_at,0.15109158625000063
202326_at,-0.15221205687500028
202327_s_at,0.04060097975000021
202328_s_at,-0.06102506150000053
202329_at,-0.30811740750000016
202330_s_at,0.12010297425000083
202331_at,-0.24280777912500007
202332_at,-0.10403527325000184
202333_s_at,-0.06863217874999883
202334_s_at,-0.15454392937500216
202335_s_at,-0.06164713012500034
202336_s_at,0.028968062500000613
202337_at,-0.050183753250000684
202338_at,-0.15920591000000028
202339_at,0.06387761037500006
202340_x_at,-0.02098420800000067
202341_s_at,0.10320676862500022
202342_s_at,-0.21153526199999995
202343_x_at,0.029752082499999943
202344_at,-0.32034610200000024
202345_s_at,-0.2992340250000005
202346_at,0.12479219137499875
202347_s_at,0.0604154292499981
202348_s_at,0.016140684499999836
202349_at,-0.19366981800000094
202350_s_at,-0.17533462049999926
202351_at,0.4008418524999975
202352_s_at,0.10798464549999842
202353_s_at,0.01037133837500015
202354_s_at,-0.305984921124999
202355_s_at,-0.14269952162500044
202356_s_at,-0.17753408699999973
202357_s_at,-0.4771834638749999
202358_s_at,0.22008035762499922
202359_s_at,0.07279086162500015
202360_at,-0.1533526583749989
202361_at,-0.09954264200000118
202362_at,0.0003492049999991309
202363_at,-0.33355468987499926
202364_at,-0.28669517762500085
202365_at,-0.04828724274999985
202366_at,-0.5798665781249994
202367_at,-0.0029310600000007625
202368_s_at,-0.08897822712500059
202369_s_at,-0.4742539005000008
202370_s_at,-0.023135030125001066
202371_at,0.012096383749998552
202372_at,0.011533927749999506
202373_s_at,0.09422379587500274
202374_s_at,0.13790683837499973
202375_at,0.15931879474999988
202376_at,0.6333507788750001
202377_at,-0.02498869262499781
202378_s_at,0.2729562608749987
202379_s_at,0.046720548624998415
202380_s_at,-0.18511446087499905
202381_at,-0.12963832774999773
202382_s_at,0.15118048337500056
202383_at,0.223773865500001
202384_s_at,-0.15259727712500037
202385_s_at,-0.0883425937500002
202386_s_at,-0.17010197299999952
202387_at,-0.4267078766250023
202388_at,-0.021924703750000774
202389_s_at,-0.26126287075000043
202390_s_at,-0.11173025550000037
202391_at,0.03456062587500064
202392_s_at,-0.1108846811249995
202393_s_at,-0.09224917700000113
202394_s_at,-0.08319077700000044
202395_at,0.3042000793749988
202396_at,-0.020999412750001056
202397_at,-0.4431128485000002
202398_at,-0.1663177680000003
202399_s_at,0.09909785650000025
202400_s_at,-0.017660910875000102
202401_s_at,-0.07793234162499996
202402_s_at,0.2017766811249997
202403_s_at,-0.1959179324999969
202404_s_at,-0.23052863749999908
202405_at,-0.2694004583749994
202406_s_at,-0.283003861500001
202407_s_at,-0.10164945087499966
202408_s_at,-0.17358955549999955
202409_at,-0.5068333749999994
202410_x_at,-0.6245850817499985
202411_at,-0.08733527312500122
202412_s_at,0.28832495987500106
202413_s_at,-0.2814522923749987
202414_at,-0.03575857400000082
202415_s_at,-0.20040158549999987
202416_at,-0.18675855687500054
202417_at,-0.036104217750001055
202418_at,-0.09428279262500006
202419_at,-0.24378532600000025
202420_s_at,0.025901099625000867
202421_at,-0.13507598599999948
202422_s_at,0.26856580900000004
202423_at,0.12217531062499987
202424_at,-0.31088357850000037
202425_x_at,0.04356828562500148
202426_s_at,0.04128347725000037
202427_s_at,0.07655389500000176
202428_x_at,-0.06675519125000129
202429_s_at,-0.032902216250001004
202430_s_at,-0.21503002675000005
202431_s_at,-0.23948678724999972
202432_at,-0.15924922499999994
202433_at,0.01804082737499968
202434_s_at,0.015735252999999894
202435_s_at,-0.26513394599999973
202436_s_at,-0.5317456123750013
202437_s_at,-0.5456328873749996
202438_x_at,0.14309736800000072
202439_s_at,0.1598312059999989
202440_s_at,-0.15926422324999923
202441_at,-0.12865173812499897
202442_at,-0.0319964537500006
202443_x_at,-0.10177155587500053
202444_s_at,0.19042959137500048
202445_s_at,-0.1460263568750002
202446_s_at,-0.07470225624999927
202447_at,0.15613481874999913
202448_s_at,-0.057112133249999975
202449_s_at,-0.015312410499999984
202450_s_at,0.033194689875001515
202451_at,-0.27833102399999987
202452_at,-0.08019782075000048
202453_s_at,-0.08363637775000043
202454_s_at,-0.22369309150000127
202455_at,-0.3391658299999989
202456_s_at,-0.24871018862499916
202457_s_at,-0.08151711300000031
202458_at,0.35665910225000097
202459_s_at,-0.21919912087500038
202460_s_at,0.08478116587499951
202461_at,-0.09134952612500236
202462_s_at,-0.1683329396250013
202463_s_at,-0.12372716487499957
202464_s_at,0.10563450199999913
202465_at,-0.1656850795000011
202466_at,-0.302211437125
202467_s_at,-0.15506924125000054
202468_s_at,-0.01820343387500145
202469_s_at,-0.1978215166250017
202470_s_at,-0.08851203849999933
202471_s_at,0.02167276700000187
202472_at,0.10784356337499901
202473_x_at,0.021571151000000288
202474_s_at,0.11300503624999969
202475_at,0.13540878825000213
202476_s_at,0.09440102112499993
202477_s_at,-0.05579005362499956
202478_at,-0.2632850020000017
202479_s_at,0.09729704275000017
202480_s_at,-0.34958868299999946
202481_at,-0.39369232349999983
202482_x_at,-0.07277446650000075
202483_s_at,-0.15673628650000104
202484_s_at,-0.15407204137500052
202485_s_at,0.0
202486_at,-0.08391599612499956
202487_s_at,0.04590856449999947
202488_s_at,-0.13032646349999943
202489_s_at,0.0
202490_at,-0.11341740574999948
202491_s_at,0.0507196289999996
202492_at,-0.23421622200000058
202493_x_at,0.0
202494_at,-0.16656210987500142
202495_at,0.03739789887499789
202496_at,-0.27502525700000025
202497_x_at,0.26538038537499986
202498_s_at,0.22789230162499985
202499_s_at,0.03888812637499939
202500_at,-0.15438278574999842
202501_at,0.13612753662499877
202502_at,0.08797651375000015
202503_s_at,-0.6655928297500004
202504_at,0.005981841000000099
202505_at,0.04831707137499919
202506_at,0.005122738999999044
202507_s_at,-0.11102076774999992
202508_s_at,0.004740436250000091
202509_s_at,-0.007598041375000086
202510_s_at,-0.15122338912500055
202511_s_at,0.0469382894999999
202512_s_at,-0.1549134001250012
202513_s_at,-0.3251297494999994
202514_at,0.027654634874998862
202515_at,-0.13253151874999958
202516_s_at,0.12923400387500017
202517_at,-0.1830639948749999
202518_at,-0.1761033487499999
202519_at,-0.007616269374999263
202520_s_at,0.1277724662500006
202521_at,-0.06305691987499884
202522_at,-0.09081149787500031
202523_s_at,-0.0001816833750001301
202524_s_at,-0.0806288446249992
202525_at,0.0
